class,section,head,head_name,pos,term
CLASS IV,SECTION III.,#591.,Printing,noun,compositor
CLASS IV,SECTION III.,#591.,Printing,noun,reader
CLASS IV,SECTION III.,#591.,Printing,noun,printer's devil copyholder
CLASS IV,SECTION III.,#591.,Printing,verb,print
CLASS IV,SECTION III.,#591.,Printing,verb,compose
CLASS IV,SECTION III.,#591.,Printing,verb,put to press
CLASS IV,SECTION III.,#591.,Printing,verb,go to press
CLASS IV,SECTION III.,#591.,Printing,verb,pass through the press
CLASS IV,SECTION III.,#591.,Printing,verb,see through the press
CLASS IV,SECTION III.,#591.,Printing,verb,publish
CLASS IV,SECTION III.,#591.,Printing,verb,bring out
CLASS IV,SECTION III.,#591.,Printing,verb,appear in print
CLASS IV,SECTION III.,#591.,Printing,verb,rush into print
CLASS IV,SECTION III.,#591.,Printing,verb,distribute
CLASS IV,SECTION III.,#591.,Printing,verb,makeup
CLASS IV,SECTION III.,#591.,Printing,verb,mortise
CLASS IV,SECTION III.,#591.,Printing,verb,offset
CLASS IV,SECTION III.,#591.,Printing,verb,"overrun, rout"
CLASS IV,SECTION III.,#591.,Printing,adjective,printed
CLASS IV,SECTION III.,#591.,Printing,adjective,in type
CLASS IV,SECTION III.,#591.,Printing,adjective,typographical
CLASS IV,SECTION III.,#591.,Printing,adjective,solid in galleys
CLASS IV,SECTION III.,#592.,Correspondence,noun,correspondence
CLASS IV,SECTION III.,#592.,Correspondence,noun,letter
CLASS IV,SECTION III.,#592.,Correspondence,noun,epistle
CLASS IV,SECTION III.,#592.,Correspondence,noun,note
CLASS IV,SECTION III.,#592.,Correspondence,noun,billet
CLASS IV,SECTION III.,#592.,Correspondence,noun,post card
CLASS IV,SECTION III.,#592.,Correspondence,noun,missive
CLASS IV,SECTION III.,#592.,Correspondence,noun,circular
CLASS IV,SECTION III.,#592.,Correspondence,noun,favor
CLASS IV,SECTION III.,#592.,Correspondence,noun,billet-doux
CLASS IV,SECTION III.,#592.,Correspondence,noun,chit
CLASS IV,SECTION III.,#592.,Correspondence,noun,chitty
CLASS IV,SECTION III.,#592.,Correspondence,noun,letter card
CLASS IV,SECTION III.,#592.,Correspondence,noun,picture post card
CLASS IV,SECTION III.,#592.,Correspondence,noun,postal
CLASS IV,SECTION III.,#592.,Correspondence,noun,card
CLASS IV,SECTION III.,#592.,Correspondence,noun,despatch
CLASS IV,SECTION III.,#592.,Correspondence,noun,dispatch
CLASS IV,SECTION III.,#592.,Correspondence,noun,bulletin
CLASS IV,SECTION III.,#592.,Correspondence,noun,these presents
CLASS IV,SECTION III.,#592.,Correspondence,noun,rescript
CLASS IV,SECTION III.,#592.,Correspondence,noun,rescription
CLASS IV,SECTION III.,#592.,Correspondence,noun,post
CLASS IV,SECTION III.,#592.,Correspondence,verb,correspond with
CLASS IV,SECTION III.,#592.,Correspondence,verb,write to
CLASS IV,SECTION III.,#592.,Correspondence,verb,send a letter to
CLASS IV,SECTION III.,#592.,Correspondence,verb,keep up a correspondence
CLASS IV,SECTION III.,#592.,Correspondence,adjective,epistolary
CLASS IV,SECTION III.,#592.,Correspondence,phrase,furor scribendi
CLASS IV,SECTION III.,#593.,Book,noun,booklet
CLASS IV,SECTION III.,#593.,Book,noun,writing
CLASS IV,SECTION III.,#593.,Book,noun,work
CLASS IV,SECTION III.,#593.,Book,noun,volume
CLASS IV,SECTION III.,#593.,Book,noun,tome
CLASS IV,SECTION III.,#593.,Book,noun,opuscule
CLASS IV,SECTION III.,#593.,Book,noun,tract
CLASS IV,SECTION III.,#593.,Book,noun,tractate
CLASS IV,SECTION III.,#593.,Book,noun,livret
CLASS IV,SECTION III.,#593.,Book,noun,brochure
CLASS IV,SECTION III.,#593.,Book,noun,libretto
CLASS IV,SECTION III.,#593.,Book,noun,handbook
CLASS IV,SECTION III.,#593.,Book,noun,codex
CLASS IV,SECTION III.,#593.,Book,noun,manual
CLASS IV,SECTION III.,#593.,Book,noun,pamphlet
CLASS IV,SECTION III.,#593.,Book,noun,enchiridion
CLASS IV,SECTION III.,#593.,Book,noun,circular
CLASS IV,SECTION III.,#593.,Book,noun,publication
CLASS IV,SECTION III.,#593.,Book,noun,chap book
CLASS IV,SECTION III.,#593.,Book,noun,part
CLASS IV,SECTION III.,#593.,Book,noun,issue
CLASS IV,SECTION III.,#593.,Book,noun,number livraison
CLASS IV,SECTION III.,#593.,Book,noun,album
CLASS IV,SECTION III.,#593.,Book,noun,portfolio
CLASS IV,SECTION III.,#593.,Book,noun,periodical
CLASS IV,SECTION III.,#593.,Book,noun,serial
CLASS IV,SECTION III.,#593.,Book,noun,magazine
CLASS IV,SECTION III.,#593.,Book,noun,ephemeris
CLASS IV,SECTION III.,#593.,Book,noun,"annual, journal"
CLASS IV,SECTION III.,#593.,Book,noun,paper
CLASS IV,SECTION III.,#593.,Book,noun,bill
CLASS IV,SECTION III.,#593.,Book,noun,sheet
CLASS IV,SECTION III.,#593.,Book,noun,broadsheet
CLASS IV,SECTION III.,#593.,Book,noun,leaf
CLASS IV,SECTION III.,#593.,Book,noun,leaflet
CLASS IV,SECTION III.,#593.,Book,noun,fly leaf
CLASS IV,SECTION III.,#593.,Book,noun,page
CLASS IV,SECTION III.,#593.,Book,noun,"quire, ream. chapter"
CLASS IV,SECTION III.,#593.,Book,noun,section
CLASS IV,SECTION III.,#593.,Book,noun,head
CLASS IV,SECTION III.,#593.,Book,noun,article
CLASS IV,SECTION III.,#593.,Book,noun,paragraph
CLASS IV,SECTION III.,#593.,Book,noun,passage
CLASS IV,SECTION III.,#593.,Book,noun,clause
CLASS IV,SECTION III.,#593.,Book,noun,endpapers
CLASS IV,SECTION III.,#593.,Book,noun,frontispiece
CLASS IV,SECTION III.,#593.,Book,noun,"cover, binding"
CLASS IV,SECTION III.,#593.,Book,noun,folio
CLASS IV,SECTION III.,#593.,Book,noun,quarto
CLASS IV,SECTION III.,#593.,Book,noun,octavo
CLASS IV,SECTION III.,#593.,Book,noun,duodecimo
CLASS IV,SECTION III.,#593.,Book,noun,sextodecimo
CLASS IV,SECTION III.,#593.,Book,noun,octodecimo
CLASS IV,SECTION III.,#593.,Book,noun,encyclopedia
CLASS IV,SECTION III.,#593.,Book,noun,encompilation . library
CLASS IV,SECTION III.,#593.,Book,noun,bibliotheca
CLASS IV,SECTION III.,#593.,Book,noun,press . definitive work
CLASS IV,SECTION III.,#593.,Book,noun,treatise
CLASS IV,SECTION III.,#593.,Book,noun,comprehensive treatise . writer
CLASS IV,SECTION III.,#593.,Book,noun,author
CLASS IV,SECTION III.,#593.,Book,noun,litterateur
CLASS IV,SECTION III.,#593.,Book,noun,essayist
CLASS IV,SECTION III.,#593.,Book,noun,journalism
CLASS IV,SECTION III.,#593.,Book,noun,pen
CLASS IV,SECTION III.,#593.,Book,noun,scribbler
CLASS IV,SECTION III.,#593.,Book,noun,the scribbling race
CLASS IV,SECTION III.,#593.,Book,noun,literary hack
CLASS IV,SECTION III.,#593.,Book,noun,Grub-street writer
CLASS IV,SECTION III.,#593.,Book,noun,writer for the press
CLASS IV,SECTION III.,#593.,Book,noun,gentleman of the press
CLASS IV,SECTION III.,#593.,Book,noun,representative of the press
CLASS IV,SECTION III.,#593.,Book,noun,adjective jerker
CLASS IV,SECTION III.,#593.,Book,noun,diaskeaust
CLASS IV,SECTION III.,#593.,Book,noun,ghost
CLASS IV,SECTION III.,#593.,Book,noun,hack writer
CLASS IV,SECTION III.,#593.,Book,noun,ink slinger
CLASS IV,SECTION III.,#593.,Book,noun,publicist
CLASS IV,SECTION III.,#593.,Book,noun,reporter
CLASS IV,SECTION III.,#593.,Book,noun,penny a liner
CLASS IV,SECTION III.,#593.,Book,noun,editor
CLASS IV,SECTION III.,#593.,Book,noun,subeditor
CLASS IV,SECTION III.,#593.,Book,noun,playwright
CLASS IV,SECTION III.,#593.,Book,noun,poet
CLASS IV,SECTION III.,#593.,Book,noun,bookseller
CLASS IV,SECTION III.,#593.,Book,noun,publisher
CLASS IV,SECTION III.,#593.,Book,noun,bibliopole
CLASS IV,SECTION III.,#593.,Book,noun,bibliopolist
CLASS IV,SECTION III.,#593.,Book,noun,librarian
CLASS IV,SECTION III.,#593.,Book,noun,bookstore
CLASS IV,SECTION III.,#593.,Book,noun,bookshop
CLASS IV,SECTION III.,#593.,Book,noun,bookseller's shop
CLASS IV,SECTION III.,#593.,Book,noun,knowledge of books
CLASS IV,SECTION III.,#593.,Book,noun,bibliography
CLASS IV,SECTION III.,#593.,Book,noun,book learning
CLASS IV,SECTION III.,#593.,Book,phrase,"among the giant fossils of my past"" [E"
CLASS IV,SECTION III.,#593.,Book,phrase,Browning]
CLASS IV,SECTION III.,#593.,Book,phrase,craignez tout d'un auteur en courroux
CLASS IV,SECTION III.,#593.,Book,phrase,"for authors nobler palms remain"""
CLASS IV,SECTION III.,#593.,Book,phrase,"I lived to write and wrote to live"""
CLASS IV,SECTION III.,#593.,Book,phrase,"look in thy heart and write"""
CLASS IV,SECTION III.,#593.,Book,phrase,"there is no Past so long as Books shall live"""
CLASS IV,SECTION III.,#593.,Book,phrase,"the public mind is the creation of the Master- the public mind is the creation of the Master-Writers"""
CLASS IV,SECTION III.,#593.,Book,phrase,"volumes that I prize above my dukedom"""
CLASS IV,SECTION III.,#594.,Description,noun,description
CLASS IV,SECTION III.,#594.,Description,noun,account
CLASS IV,SECTION III.,#594.,Description,noun,statement
CLASS IV,SECTION III.,#594.,Description,noun,report
CLASS IV,SECTION III.,#594.,Description,noun,expose
CLASS IV,SECTION III.,#594.,Description,noun,specification
CLASS IV,SECTION III.,#594.,Description,noun,particulars
CLASS IV,SECTION III.,#594.,Description,noun,state of facts
CLASS IV,SECTION III.,#594.,Description,noun,summary of facts
CLASS IV,SECTION III.,#594.,Description,noun,brief
CLASS IV,SECTION III.,#594.,Description,noun,return
CLASS IV,SECTION III.,#594.,Description,noun,catalogue raisonne
CLASS IV,SECTION III.,#594.,Description,noun,guidebook
CLASS IV,SECTION III.,#594.,Description,noun,delineation
CLASS IV,SECTION III.,#594.,Description,noun,sketch
CLASS IV,SECTION III.,#594.,Description,noun,monograph
CLASS IV,SECTION III.,#594.,Description,noun,minute account
CLASS IV,SECTION III.,#594.,Description,noun,detailed particular account
CLASS IV,SECTION III.,#594.,Description,noun,circumstantial account
CLASS IV,SECTION III.,#594.,Description,noun,graphic account
CLASS IV,SECTION III.,#594.,Description,noun,narration
CLASS IV,SECTION III.,#594.,Description,noun,recital
CLASS IV,SECTION III.,#594.,Description,noun,"rehearsal, relation"
CLASS IV,SECTION III.,#594.,Description,noun,historiography
CLASS IV,SECTION III.,#594.,Description,noun,chronography
CLASS IV,SECTION III.,#594.,Description,noun,historic Muse
CLASS IV,SECTION III.,#594.,Description,noun,Clio
CLASS IV,SECTION III.,#594.,Description,noun,history
CLASS IV,SECTION III.,#594.,Description,noun,biography
CLASS IV,SECTION III.,#594.,Description,noun,autobiography
CLASS IV,SECTION III.,#594.,Description,noun,"necrology, obituary"
CLASS IV,SECTION III.,#594.,Description,noun,narrative
CLASS IV,SECTION III.,#594.,Description,noun,history
CLASS IV,SECTION III.,#594.,Description,noun,memoir
CLASS IV,SECTION III.,#594.,Description,noun,memorials
CLASS IV,SECTION III.,#594.,Description,noun,annals
CLASS IV,SECTION III.,#594.,Description,noun,saga
CLASS IV,SECTION III.,#594.,Description,noun,tradition
CLASS IV,SECTION III.,#594.,Description,noun,legend
CLASS IV,SECTION III.,#594.,Description,noun,story
CLASS IV,SECTION III.,#594.,Description,noun,tale
CLASS IV,SECTION III.,#594.,Description,noun,historiette
CLASS IV,SECTION III.,#594.,Description,noun,personal narrative
CLASS IV,SECTION III.,#594.,Description,noun,journal
CLASS IV,SECTION III.,#594.,Description,noun,life
CLASS IV,SECTION III.,#594.,Description,noun,adventures
CLASS IV,SECTION III.,#594.,Description,noun,fortunes
CLASS IV,SECTION III.,#594.,Description,noun,experiences
CLASS IV,SECTION III.,#594.,Description,noun,confessions
CLASS IV,SECTION III.,#594.,Description,noun,anecdote
CLASS IV,SECTION III.,#594.,Description,noun,"ana , trait"
CLASS IV,SECTION III.,#594.,Description,noun,work of fiction
CLASS IV,SECTION III.,#594.,Description,noun,novel
CLASS IV,SECTION III.,#594.,Description,noun,romance
CLASS IV,SECTION III.,#594.,Description,noun,Minerva press
CLASS IV,SECTION III.,#594.,Description,noun,fairy tale
CLASS IV,SECTION III.,#594.,Description,noun,nursery tale
CLASS IV,SECTION III.,#594.,Description,noun,fable
CLASS IV,SECTION III.,#594.,Description,noun,parable
CLASS IV,SECTION III.,#594.,Description,noun,apologue
CLASS IV,SECTION III.,#594.,Description,noun,dime novel
CLASS IV,SECTION III.,#594.,Description,noun,penny dreadful
CLASS IV,SECTION III.,#594.,Description,noun,shilling shocker relator
CLASS IV,SECTION III.,#594.,Description,noun,raconteur
CLASS IV,SECTION III.,#594.,Description,noun,historian
CLASS IV,SECTION III.,#594.,Description,noun,biographer
CLASS IV,SECTION III.,#594.,Description,noun,"fabulist , novelist"
CLASS IV,SECTION III.,#594.,Description,verb,describe
CLASS IV,SECTION III.,#594.,Description,verb,set forth
CLASS IV,SECTION III.,#594.,Description,verb,draw a picture
CLASS IV,SECTION III.,#594.,Description,verb,picture
CLASS IV,SECTION III.,#594.,Description,verb,portray
CLASS IV,SECTION III.,#594.,Description,verb,characterize
CLASS IV,SECTION III.,#594.,Description,verb,particularize
CLASS IV,SECTION III.,#594.,Description,verb,narrate
CLASS IV,SECTION III.,#594.,Description,verb,relate
CLASS IV,SECTION III.,#594.,Description,verb,recite
CLASS IV,SECTION III.,#594.,Description,verb,recount
CLASS IV,SECTION III.,#594.,Description,verb,sum up
CLASS IV,SECTION III.,#594.,Description,verb,run over
CLASS IV,SECTION III.,#594.,Description,verb,recapitulate
CLASS IV,SECTION III.,#594.,Description,verb,rehearse
CLASS IV,SECTION III.,#594.,Description,verb,fight one's battles over again
CLASS IV,SECTION III.,#594.,Description,verb,unfold a tale
CLASS IV,SECTION III.,#594.,Description,verb,tell
CLASS IV,SECTION III.,#594.,Description,verb,give an account of
CLASS IV,SECTION III.,#594.,Description,verb,render an account of
CLASS IV,SECTION III.,#594.,Description,verb,report
CLASS IV,SECTION III.,#594.,Description,verb,make a report
CLASS IV,SECTION III.,#594.,Description,verb,draw up a statement
CLASS IV,SECTION III.,#594.,Description,verb,detail
CLASS IV,SECTION III.,#594.,Description,verb,enter into particulars
CLASS IV,SECTION III.,#594.,Description,verb,enter into details
CLASS IV,SECTION III.,#594.,Description,verb,descend to particulars
CLASS IV,SECTION III.,#594.,Description,verb,descend to details
CLASS IV,SECTION III.,#594.,Description,verb,itemize
CLASS IV,SECTION III.,#594.,Description,adjective,descriptive
CLASS IV,SECTION III.,#594.,Description,adjective,graphic
CLASS IV,SECTION III.,#594.,Description,adjective,narrative
CLASS IV,SECTION III.,#594.,Description,adjective,epic
CLASS IV,SECTION III.,#594.,Description,adjective,suggestive
CLASS IV,SECTION III.,#594.,Description,adjective,well-drawn
CLASS IV,SECTION III.,#594.,Description,adjective,historic
CLASS IV,SECTION III.,#594.,Description,adjective,traditional
CLASS IV,SECTION III.,#594.,Description,adjective,traditionary
CLASS IV,SECTION III.,#594.,Description,adjective,legendary
CLASS IV,SECTION III.,#594.,Description,adjective,anecdotic
CLASS IV,SECTION III.,#594.,Description,adjective,storied
CLASS IV,SECTION III.,#594.,Description,adjective,described
CLASS IV,SECTION III.,#594.,Description,phrase,furor scribendi
CLASS IV,SECTION III.,#595.,Dissertation,noun,dissertation
CLASS IV,SECTION III.,#595.,Dissertation,noun,treatise
CLASS IV,SECTION III.,#595.,Dissertation,noun,essay
CLASS IV,SECTION III.,#595.,Dissertation,noun,thesis
CLASS IV,SECTION III.,#595.,Dissertation,noun,theme
CLASS IV,SECTION III.,#595.,Dissertation,noun,monograph
CLASS IV,SECTION III.,#595.,Dissertation,noun,tract
CLASS IV,SECTION III.,#595.,Dissertation,noun,tractate
CLASS IV,SECTION III.,#595.,Dissertation,noun,tractation
CLASS IV,SECTION III.,#595.,Dissertation,noun,discourse
CLASS IV,SECTION III.,#595.,Dissertation,noun,memoir
CLASS IV,SECTION III.,#595.,Dissertation,noun,disquisition
CLASS IV,SECTION III.,#595.,Dissertation,noun,lecture
CLASS IV,SECTION III.,#595.,Dissertation,noun,sermon
CLASS IV,SECTION III.,#595.,Dissertation,noun,homily
CLASS IV,SECTION III.,#595.,Dissertation,noun,pandect
CLASS IV,SECTION III.,#595.,Dissertation,noun,excursus
CLASS IV,SECTION III.,#595.,Dissertation,noun,commentary
CLASS IV,SECTION III.,#595.,Dissertation,noun,review
CLASS IV,SECTION III.,#595.,Dissertation,noun,critique
CLASS IV,SECTION III.,#595.,Dissertation,noun,criticism
CLASS IV,SECTION III.,#595.,Dissertation,noun,article
CLASS IV,SECTION III.,#595.,Dissertation,noun,leader
CLASS IV,SECTION III.,#595.,Dissertation,noun,leading article
CLASS IV,SECTION III.,#595.,Dissertation,noun,editorial
CLASS IV,SECTION III.,#595.,Dissertation,noun,running commentary
CLASS IV,SECTION III.,#595.,Dissertation,noun,investigation
CLASS IV,SECTION III.,#595.,Dissertation,noun,study
CLASS IV,SECTION III.,#595.,Dissertation,noun,discussion
CLASS IV,SECTION III.,#595.,Dissertation,noun,exposition
CLASS IV,SECTION III.,#595.,Dissertation,noun,commentator
CLASS IV,SECTION III.,#595.,Dissertation,noun,critic
CLASS IV,SECTION III.,#595.,Dissertation,noun,"essayist, pamphleteer"
CLASS IV,SECTION III.,#595.,Dissertation,verb,expound upon a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,dissert upon a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,descant upon a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,write upon a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,touch upon a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,treat a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,treat a subject thoroughly
CLASS IV,SECTION III.,#595.,Dissertation,verb,treat of a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,take up a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,ventilate a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,discuss a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,deal with a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,go into a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,go into a subject at length
CLASS IV,SECTION III.,#595.,Dissertation,verb,canvass a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,handle a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,do justice to a subject
CLASS IV,SECTION III.,#595.,Dissertation,verb,hold forth
CLASS IV,SECTION III.,#595.,Dissertation,verb,discourse
CLASS IV,SECTION III.,#595.,Dissertation,verb,delve into
CLASS IV,SECTION III.,#595.,Dissertation,adjective,discursive
CLASS IV,SECTION III.,#595.,Dissertation,adjective,discoursive
CLASS IV,SECTION III.,#595.,Dissertation,adjective,disquisitionary
CLASS IV,SECTION III.,#595.,Dissertation,adjective,expository
CLASS IV,SECTION III.,#596.,Compendium,noun,compend
CLASS IV,SECTION III.,#596.,Compendium,noun,compendium
CLASS IV,SECTION III.,#596.,Compendium,noun,abstract
CLASS IV,SECTION III.,#596.,Compendium,noun,precis
CLASS IV,SECTION III.,#596.,Compendium,noun,epitome
CLASS IV,SECTION III.,#596.,Compendium,noun,multum in parvo
CLASS IV,SECTION III.,#596.,Compendium,noun,analysis
CLASS IV,SECTION III.,#596.,Compendium,noun,pandect
CLASS IV,SECTION III.,#596.,Compendium,noun,digest
CLASS IV,SECTION III.,#596.,Compendium,noun,sum and substance
CLASS IV,SECTION III.,#596.,Compendium,noun,brief
CLASS IV,SECTION III.,#596.,Compendium,noun,abridgment
CLASS IV,SECTION III.,#596.,Compendium,noun,summary
CLASS IV,SECTION III.,#596.,Compendium,noun,apercu
CLASS IV,SECTION III.,#596.,Compendium,noun,draft
CLASS IV,SECTION III.,#596.,Compendium,noun,minute
CLASS IV,SECTION III.,#596.,Compendium,noun,note
CLASS IV,SECTION III.,#596.,Compendium,noun,excerpt
CLASS IV,SECTION III.,#596.,Compendium,noun,synopsis
CLASS IV,SECTION III.,#596.,Compendium,noun,textbook
CLASS IV,SECTION III.,#596.,Compendium,noun,conspectus
